Date,High,Low,Open,Close,Volume,Adj Close
2015-07-31,269.3599853515625,265.1199951171875,267.6000061035156,266.1499938964844,2222600,266.1499938964844
2015-08-03,266.7099914550781,257.07000732421875,266.2900085449219,259.989990234375,2553500,259.989990234375
2015-08-04,266.7200012207031,258.3399963378906,260.010009765625,266.2799987792969,2352500,266.2799987792969
2015-08-05,271.0,260.3999938964844,263.5799865722656,270.1300048828125,6214300,270.1300048828125
2015-08-06,255.0,236.1199951171875,249.5399932861328,246.1300048828125,14623800,246.1300048828125
2015-08-07,243.72999572753906,238.38999938964844,243.5800018310547,242.50999450683594,5073400,242.50999450683594
2015-08-10,242.97000122070312,236.0500030517578,238.14999389648438,241.13999938964844,4185900,241.13999938964844
2015-08-11,239.3000030517578,234.44000244140625,237.14999389648438,237.3699951171875,4264900,237.3699951171875
2015-08-12,239.77000427246094,232.74000549316406,235.0,238.1699981689453,3728000,238.1699981689453
2015-08-13,246.47999572753906,239.1199951171875,239.86000061035156,242.50999450683594,4689200,242.50999450683594
2015-08-14,247.92999267578125,241.77000427246094,247.24000549316406,243.14999389648438,4364800,243.14999389648438
2015-08-17,256.5899963378906,250.50999450683594,255.55999755859375,254.99000549316406,7176700,254.99000549316406
2015-08-18,260.95001220703125,253.55999755859375,255.3800048828125,260.7200012207031,4195000,260.7200012207031
2015-08-19,260.6499938964844,255.02000427246094,260.3299865722656,255.25,3604300,255.25
2015-08-20,254.55999755859375,241.89999389648438,252.05999755859375,242.17999267578125,4905800,242.17999267578125
2015-08-21,243.8000030517578,230.50999450683594,236.0,230.77000427246094,6590200,230.77000427246094
2015-08-24,231.39999389648438,195.0,202.7899932861328,218.8699951171875,9581600,218.8699951171875
2015-08-25,230.89999389648438,219.1199951171875,230.52000427246094,220.02999877929688,4327300,220.02999877929688
2015-08-26,228.0,215.50999450683594,227.92999267578125,224.83999633789062,4963000,224.83999633789062
2015-08-27,244.75,230.80999755859375,231.0,242.99000549316406,7656000,242.99000549316406
2015-08-28,251.4499969482422,241.57000732421875,241.86000061035156,248.47999572753906,5513700,248.47999572753906
2015-08-31,254.9499969482422,245.50999450683594,245.6199951171875,249.05999755859375,4700200,249.05999755859375
2015-09-01,246.0,236.97000122070312,240.33999633789062,238.6300048828125,5454800,238.6300048828125
2015-09-02,247.8800048828125,239.77999877929688,245.3000030517578,247.69000244140625,4629200,247.69000244140625
2015-09-03,252.0800018310547,245.0,252.05999755859375,245.57000732421875,4194800,245.57000732421875
2015-09-04,244.08999633789062,238.1999969482422,240.88999938964844,241.92999267578125,3689200,241.92999267578125
2015-09-08,249.16000366210938,244.0500030517578,245.0500030517578,248.1699981689453,3138200,248.1699981689453
2015-09-09,254.25,248.3000030517578,252.0500030517578,248.91000366210938,3390800,248.91000366210938
2015-09-10,250.72000122070312,245.3300018310547,247.22999572753906,248.47999572753906,2709000,248.47999572753906
2015-09-11,250.24000549316406,244.72999572753906,247.63999938964844,250.24000549316406,2350800,250.24000549316406
2015-09-14,254.25,249.6699981689453,251.10000610351562,253.19000244140625,2890900,253.19000244140625
2015-09-15,254.60000610351562,249.5,252.75,253.57000732421875,2933500,253.57000732421875
2015-09-16,262.8800048828125,252.8800048828125,253.0399932861328,262.25,4417100,262.25
2015-09-17,265.5,260.69000244140625,263.9599914550781,262.07000732421875,3585800,262.07000732421875
2015-09-18,263.82000732421875,257.5,257.9599914550781,260.6199951171875,3763100,260.6199951171875
2015-09-21,271.57000732421875,255.8000030517578,263.9800109863281,264.20001220703125,6120200,264.20001220703125
2015-09-22,262.6499938964844,255.8699951171875,259.0299987792969,260.94000244140625,3664400,260.94000244140625
2015-09-23,262.0799865722656,257.5799865722656,261.95001220703125,261.05999755859375,2600800,261.05999755859375
2015-09-24,263.45001220703125,256.2099914550781,259.5299987792969,263.1199951171875,3448200,263.1199951171875
2015-09-25,266.9100036621094,256.1499938964844,266.6099853515625,256.9100036621094,3773400,256.9100036621094
2015-09-28,259.7900085449219,246.61000061035156,257.3500061035156,248.42999267578125,4901100,248.42999267578125
2015-09-29,254.72999572753906,245.4600067138672,250.4600067138672,246.64999389648438,3703200,246.64999389648438
2015-09-30,252.39999389648438,242.33999633789062,252.0,248.39999389648438,4929600,248.39999389648438
2015-10-01,248.5,237.1300048828125,247.50999450683594,239.8800048828125,4573000,239.8800048828125
2015-10-02,247.6999969482422,234.92999267578125,235.60000610351562,247.57000732421875,4424000,247.57000732421875
2015-10-05,249.83999633789062,244.1300048828125,248.83999633789062,246.14999389648438,3689900,246.14999389648438
2015-10-06,243.02999877929688,235.5800018310547,240.0,241.4600067138672,5225200,241.4600067138672
2015-10-07,237.6999969482422,229.1199951171875,236.6300048828125,231.9600067138672,6814000,231.9600067138672
2015-10-08,230.72000122070312,221.30999755859375,230.0800018310547,226.72000122070312,6133200,226.72000122070312
2015-10-09,224.3699951171875,218.36000061035156,220.92999267578125,220.69000244140625,6158400,220.69000244140625
2015-10-12,223.0,215.27000427246094,222.99000549316406,215.5800018310547,3836300,215.5800018310547
2015-10-13,222.52000427246094,211.1300048828125,213.27999877929688,219.25,5171500,219.25
2015-10-14,220.9499969482422,215.42999267578125,220.6699981689453,216.8800048828125,3104400,216.8800048828125
2015-10-15,221.72999572753906,213.6999969482422,216.42999267578125,221.30999755859375,2844200,221.30999755859375
2015-10-16,230.47999572753906,222.8699951171875,223.0399932861328,227.00999450683594,4334500,227.00999450683594
2015-10-19,231.14999389648438,224.94000244140625,226.5,228.10000610351562,2507900,228.10000610351562
2015-10-20,228.60000610351562,202.0,227.72000122070312,213.02999877929688,14900000,213.02999877929688
2015-10-21,214.80999755859375,208.8000030517578,211.99000549316406,210.08999633789062,4151500,210.08999633789062
2015-10-22,215.75,209.39999389648438,211.55999755859375,211.72000122070312,2825200,211.72000122070312
2015-10-23,215.35000610351562,207.69000244140625,215.0,209.08999633789062,4235500,209.08999633789062
2015-10-26,215.8800048828125,210.0,211.3800048828125,215.25999450683594,3391400,215.25999450683594
2015-10-27,217.10000610351562,207.50999450683594,214.83999633789062,210.35000610351562,3519400,210.35000610351562
2015-10-28,213.4499969482422,208.3000030517578,211.30999755859375,212.9600067138672,2728600,212.9600067138672
2015-10-29,213.75,210.63999938964844,211.75,211.6300048828125,1805000,211.6300048828125
2015-10-30,211.6300048828125,203.88999938964844,210.39999389648438,206.92999267578125,4438900,206.92999267578125
2015-11-02,215.8000030517578,207.22000122070312,208.9199981689453,213.7899932861328,3927900,213.7899932861328
2015-11-03,214.44000244140625,207.75,213.85000610351562,208.35000610351562,8332500,208.35000610351562
2015-11-04,232.74000549316406,225.1999969482422,227.0,231.6300048828125,12726400,231.6300048828125
2015-11-05,234.5800018310547,229.19000244140625,230.5800018310547,231.77000427246094,4496800,231.77000427246094
2015-11-06,233.36000061035156,229.5,230.6999969482422,232.36000061035156,2445300,232.36000061035156
2015-11-09,232.99000549316406,224.30999755859375,232.99000549316406,225.3300018310547,3850900,225.3300018310547
2015-11-10,223.6999969482422,216.0800018310547,223.47999572753906,216.5,4617000,216.5
2015-11-11,219.47999572753906,213.6300048828125,217.77000427246094,219.0800018310547,3347800,219.0800018310547
2015-11-12,219.0,212.66000366210938,217.85000610351562,212.94000244140625,2915900,212.94000244140625
2015-11-13,212.99000549316406,206.52000427246094,212.9499969482422,207.19000244140625,3430300,207.19000244140625
2015-11-16,214.97999572753906,205.8000030517578,206.08999633789062,214.30999755859375,2925400,214.30999755859375
2015-11-17,216.0,211.39999389648438,215.1999969482422,214.0,2148700,214.0
2015-11-18,221.3800048828125,212.52000427246094,214.5,221.07000732421875,2811900,221.07000732421875
2015-11-19,226.19000244140625,220.3000030517578,220.5399932861328,221.8000030517578,2504400,221.8000030517578
2015-11-20,225.0,213.5800018310547,223.49000549316406,220.00999450683594,4400700,220.00999450683594
2015-11-23,219.17999267578125,214.67999267578125,217.35000610351562,217.75,2526200,217.75
2015-11-24,221.0,215.0,215.3699951171875,218.25,2480300,218.25
2015-11-25,230.8300018310547,220.3800048828125,221.33999633789062,229.63999938964844,3990800,229.63999938964844
2015-11-27,232.25,227.00999450683594,231.05999755859375,231.61000061035156,1949400,231.61000061035156
2015-11-30,234.27999877929688,229.0800018310547,231.7899932861328,230.25999450683594,2659800,230.25999450683594
2015-12-01,238.0,231.0500030517578,231.05999755859375,237.19000244140625,3734000,237.19000244140625
2015-12-02,238.60000610351562,231.22999572753906,237.0,231.99000549316406,2981500,231.99000549316406
2015-12-03,237.4499969482422,230.0,235.47999572753906,232.7100067138672,2939600,232.7100067138672
2015-12-04,233.27000427246094,227.66000366210938,232.4600067138672,230.3800048828125,2573600,230.3800048828125
2015-12-07,235.6300048828125,226.14999389648438,227.6999969482422,231.1300048828125,3144200,231.1300048828125
2015-12-08,228.8000030517578,224.1999969482422,227.52000427246094,226.72000122070312,2687600,226.72000122070312
2015-12-09,227.5,220.72000122070312,226.6999969482422,224.52000427246094,3057800,224.52000427246094
2015-12-10,228.49000549316406,223.63999938964844,224.7100067138672,227.07000732421875,2071700,227.07000732421875
2015-12-11,225.75,216.63999938964844,225.24000549316406,217.02000427246094,3268700,217.02000427246094
2015-12-14,220.9199981689453,214.8699951171875,217.50999450683594,218.5800018310547,2827100,218.5800018310547
2015-12-15,222.22000122070312,218.0,221.82000732421875,221.08999633789062,2244400,221.08999633789062
2015-12-16,234.8800048828125,220.72999572753906,222.10000610351562,234.50999450683594,5104300,234.50999450683594
2015-12-17,237.75999450683594,229.80999755859375,233.94000244140625,233.38999938964844,3298600,233.38999938964844
2015-12-18,235.89999389648438,229.2899932861328,232.88999938964844,230.4600067138672,3014200,230.4600067138672
2015-12-21,235.8300018310547,231.0800018310547,231.69000244140625,232.55999755859375,1953200,232.55999755859375
2015-12-22,236.5500030517578,229.6300048828125,234.99000549316406,229.9499969482422,1961500,229.9499969482422
2015-12-23,233.4499969482422,228.1300048828125,232.17999267578125,229.6999969482422,1555000,229.6999969482422
2015-12-24,231.8800048828125,228.27999877929688,230.55999755859375,230.57000732421875,708000,230.57000732421875
2015-12-28,231.97999572753906,225.5399932861328,231.49000549316406,228.9499969482422,1901300,228.9499969482422
2015-12-29,237.72000122070312,229.5500030517578,230.05999755859375,237.19000244140625,2406300,237.19000244140625
2015-12-30,243.6300048828125,235.6699981689453,236.60000610351562,238.08999633789062,3697900,238.08999633789062
2015-12-31,243.4499969482422,238.3699951171875,238.50999450683594,240.00999450683594,2715000,240.00999450683594
2016-01-04,231.3800048828125,219.0,230.72000122070312,223.41000366210938,6827100,223.41000366210938
2016-01-05,226.88999938964844,220.0,226.36000061035156,223.42999267578125,3186800,223.42999267578125
2016-01-06,220.0500030517578,215.97999572753906,220.0,219.0399932861328,3779100,219.0399932861328
2016-01-07,218.44000244140625,213.6699981689453,214.19000244140625,215.64999389648438,3554300,215.64999389648438
2016-01-08,220.44000244140625,210.77000427246094,217.86000061035156,211.0,3628100,211.0
2016-01-11,214.4499969482422,203.0,214.00999450683594,207.85000610351562,4091400,207.85000610351562
2016-01-12,213.74000549316406,205.30999755859375,211.60000610351562,209.97000122070312,3091900,209.97000122070312
2016-01-13,212.64999389648438,200.0,212.00999450683594,200.30999755859375,4126400,200.30999755859375
2016-01-14,210.0,193.3800048828125,202.2100067138672,206.17999267578125,6490700,206.17999267578125
2016-01-15,205.07000732421875,197.25,198.97000122070312,204.99000549316406,5578600,204.99000549316406
2016-01-19,210.47000122070312,200.77999877929688,208.7100067138672,204.72000122070312,4038700,204.72000122070312
2016-01-20,201.27999877929688,191.25,199.39999389648438,198.6999969482422,5838600,198.6999969482422
2016-01-21,203.22999572753906,195.02000427246094,201.5500030517578,199.97000122070312,3166200,199.97000122070312
2016-01-22,205.5,199.02999877929688,204.8000030517578,202.5500030517578,3124100,202.5500030517578
2016-01-25,203.57000732421875,195.8800048828125,200.05999755859375,196.3800048828125,2698700,196.3800048828125
2016-01-26,197.82000732421875,188.8800048828125,196.6999969482422,193.55999755859375,4964200,193.55999755859375
2016-01-27,193.25999450683594,185.77000427246094,192.3800048828125,188.07000732421875,3617200,188.07000732421875
2016-01-28,191.27999877929688,182.41000366210938,190.7899932861328,189.6999969482422,4592800,189.6999969482422
2016-01-29,193.74000549316406,188.0800018310547,189.9499969482422,191.1999969482422,2852300,191.1999969482422
2016-02-01,199.52000427246094,182.75,188.75999450683594,196.94000244140625,5297600,196.94000244140625
2016-02-02,193.1199951171875,180.22999572753906,192.4199981689453,182.77999877929688,5773600,182.77999877929688
2016-02-03,183.94000244140625,170.17999267578125,183.58999633789062,173.47999572753906,7931400,173.47999572753906
2016-02-04,175.97999572753906,166.99000549316406,170.6999969482422,175.3300018310547,4385400,175.3300018310547
2016-02-05,173.0,157.74000549316406,171.3000030517578,162.60000610351562,9437600,162.60000610351562
2016-02-08,157.14999389648438,146.0,157.10000610351562,147.99000549316406,9313000,147.99000549316406
2016-02-09,159.7899932861328,141.0500030517578,142.32000732421875,148.25,8651600,148.25
2016-02-10,154.97000122070312,141.74000549316406,150.5,143.6699981689453,10406500,143.6699981689453
2016-02-11,163.25999450683594,147.0,152.0,150.47000122070312,14252400,150.47000122070312
2016-02-12,157.00999450683594,143.6999969482422,155.0,151.0399932861328,7235800,151.0399932861328
2016-02-16,162.9499969482422,154.11000061035156,158.6999969482422,155.1699981689453,5593800,155.1699981689453
2016-02-17,169.33999633789062,156.67999267578125,159.0,168.67999267578125,5825200,168.67999267578125
2016-02-18,172.9499969482422,164.77000427246094,172.4199981689453,166.77000427246094,3887600,166.77000427246094
2016-02-19,167.49000549316406,162.5,163.66000366210938,166.5800018310547,2959400,166.5800018310547
2016-02-22,178.91000366210938,169.85000610351562,170.1199951171875,177.74000549316406,5060100,177.74000549316406
2016-02-23,181.72999572753906,173.67999267578125,176.16000366210938,177.2100067138672,5984400,177.2100067138672
